"","coef","Pr(>|z|)","lower .95","upper .95"
"delta_bandpower_kurtosis_F_R_1:2",-0.0109107578987348,0.491689629950756,0.958860039627145,1.02039381205472
"delta_bandpower_kurtosis_C_R_1:2",0.0219826403928593,0.124636713120427,0.993943484364682,1.05131337041751
"theta_bandpower_kurtosis_F_R_1:2",-0.00316957649048871,0.833031649608469,0.967889465671311,1.02664708347761
"theta_bandpower_kurtosis_C_R_1:2",0.011956410534907,0.409303127877732,0.983690022965654,1.04118269102801
"theta_bandpower_kurtosis_O_R_1:2",-0.0229541535818296,0.0968199166225439,0.95118331275615,1.00414875229926
"alpha_bandpower_kurtosis_F_R_1:2",-0.0221503506111553,0.112762689380412,0.951681055763679,1.0052382967115
"alpha_bandpower_kurtosis_C_R_1:2",-0.0331481616925764,0.0206909718176286,0.940606986754141,0.99494637090677
"alpha_bandpower_kurtosis_O_R_1:2",-0.00697868460282022,0.600140217526185,0.967469113987117,1.01929825874906
"delta_alpha_mean_F_R_1:2",-0.0286798923467646,0.0614935123445931,0.942951272844774,1.00138183933856
"delta_alpha_mean_C_R_1:2",-0.0565325888741262,0.00119164095087452,0.913272048324476,0.977904064952731
"theta_alpha_mean_F_R_1:2",0.00820343140594168,0.713394698245223,0.965054084660072,1.05335256402067
"theta_alpha_mean_C_R_1:2",0.0435687778376414,0.0465332905748129,1.00066911493288,1.0903172015478
"kurtosis_NREM_C_1:2",0.0242314536049851,0.303073993326414,0.978353580028059,1.07288045737239
"kurtosis_R_C_1:2",0.0328535289789427,0.0192004726286414,1.00536904344002,1.06221077866739
"kurtosis_NREM_F_1:2",-0.03263513371011,0.213037985277941,0.919430278739802,1.01890731734031
"kurtosis_R_F_1:2",0.0726481718034172,1.86700407568468e-06,1.04370892868504,1.10795469329488
"Age_1:2",0.0191653640179916,0.190656477043879,0.990887025094437,1.04868486874826
"Sex_1:2",-0.195040989307336,7.89978035215028e-16,0.78533164647804,0.86208855048854
